id	APOA5	APOC3	CPT1A	MMP1	NR1H3	CYP27A1	APOA2	SCD	SORBS1	PLTP
TCGA-E2-A15R	0.005994018	0	16.37975261	0.159209634	2.921399409	14.21773399	0.012292494	105.2799133	5.187065374	6.971672595
TCGA-BH-A208	0	0	26.32080639	5.528898567	2.111353444	7.884616069	0.016256491	56.16925329	7.103984342	35.93624944
TCGA-AR-A255	0.015487404	0.017329439	25.79242953	1.27219194	4.456169848	15.07772731	0.015880735	143.3417698	6.038150607	16.20622398
TCGA-AO-A03U	0	0	4.752081264	1.995903963	1.965206427	18.94787306	0.091016917	30.87403474	2.682555159	29.71965607
TCGA-E2-A1IK	0.013358548	0	13.10019984	0.197123343	5.197191222	47.92434346	0	85.23240333	1.397457952	9.679032838
TCGA-GM-A2D9	0	0	23.5682207	1.660344297	6.288980542	25.89689857	0	33.48481215	2.863216675	14.08392613
TCGA-BH-A0AV	0	0	5.805644234	76.67211048	2.599219903	17.0185843	0.166038795	37.35252158	9.226468705	26.24934876
TCGA-E2-A1L7	0	0	20.83666265	14.82195907	6.925886537	25.84961587	0	184.9889072	2.854342981	19.77413834
TCGA-AO-A12F	0.007869092	0.017610046	13.94479017	20.13504001	2.435741625	20.18376874	0.016137883	100.7139786	5.175995887	43.50626547
TCGA-A2-A1FX	0.006995397	0	23.65725934	0.082581197	2.587000691	3.340413591	0.014346116	78.25282052	1.484900611	13.03955267
TCGA-E2-A1IO	0.035531661	0	18.337414	5.452901538	3.566064265	9.406837532	0	79.2497718	7.467456917	23.63094577
TCGA-AR-A1AV	0.014599972	0	21.24368575	11.36098635	4.051023463	16.14403473	0	209.4982585	7.124030387	13.334497
TCGA-AO-A03M	0.013176691	0.058975582	12.56011016	30.25483295	5.512330453	4.584229543	0.013511337	153.1280756	1.80329331	25.20981009
TCGA-BH-A0BG	0	0	7.201803401	62.29857059	5.452049929	81.35300942	0.029718786	56.59275454	9.470874922	15.42920767
TCGA-A2-A0D3	0	0	9.931695193	0.883133428	7.035189771	38.43427251	0	33.84838108	6.570964848	7.443543613
TCGA-BH-A0BM	0	0.062652383	13.4010154	0.399353284	6.511314377	24.88217428	0	24.52289271	13.18686433	18.24579898
TCGA-AO-A1KQ	0.035022825	0.522511434	16.27672065	43.80242528	7.631421851	14.35757374	0	337.2192518	0.719374463	22.82953421
TCGA-HN-A2OB	0	0	13.14177288	0.307071796	6.318194278	18.81778933	0	43.52839179	10.56578077	50.43763328
TCGA-A2-A0EW	0	0	19.98270306	1.928309102	5.926848998	18.98108112	0	91.76015051	22.06972869	30.8197885
TCGA-AO-A0JJ	0.018121065	0	12.03341154	0.276314054	7.530400049	49.67584239	0	23.13951918	9.773748002	23.50916214
TCGA-AR-A1AX	0.027457047	0	32.95373504	0.099040497	5.321567086	17.76698321	0.01876958	196.7273689	2.291956669	20.66902995
TCGA-AR-A1AM	0	0	13.60182364	0.354550397	6.597970171	39.88325496	0	77.42900663	3.870231842	26.148624
TCGA-BH-A0AU	0.031076262	0	13.70255357	0.947715574	5.190428199	12.24167205	0.021243667	264.3630154	2.827868051	29.97463867
TCGA-BH-A0AZ	0	0	10.22429033	27.86273583	2.94752955	18.06238027	0.020946348	78.97784798	7.832460637	30.97289674
TCGA-A2-A04V	0	0.019001465	16.42017791	5.629873799	3.52483263	6.89543627	0.034825966	16.13917573	2.34836265	27.127557
TCGA-A2-A0EY	0.026037989	0	26.68483341	67.87984696	3.083580259	19.77527194	0	97.51647295	3.423498531	22.0235887
TCGA-BH-A0EI	0.008837846	0	9.637454848	4.634054942	4.466136097	16.4215057	0	42.84811176	3.767819001	19.84418816
TCGA-BH-A1FJ	0.072060888	0	22.97217905	6.018591202	7.566517228	2.434464647	0	191.9057457	2.98179815	4.754061814
TCGA-BH-A0H3	0	0	18.6986083	0.788868467	5.115635403	23.31622188	0	224.6242827	8.826987628	28.5172624
TCGA-E2-A150	0	0	13.80701787	0.994080194	2.694969963	46.31760219	0	21.6874253	3.661556498	26.79819333
TCGA-AR-A1AW	0	0	15.90231885	9.816972396	17.25843501	24.02678859	0.060368765	99.53516811	2.241020901	54.87071688
TCGA-PE-A5DD	0	0	17.98659194	0.309706344	7.708181969	33.9760534	0	7.544899022	6.524296522	14.20347628
TCGA-AR-A0TX	0.262194086	0	18.10922184	15.41162198	7.422871182	11.76961279	0	116.6266079	4.033260691	28.08999857
TCGA-AO-A0JF	0	0	8.781840457	2.878412313	5.465426046	19.57897266	0	150.0957714	13.58417531	27.32818782
TCGA-AR-A0U0	0	0.022797478	20.59366851	30.91673608	6.066945503	3.070926511	0.167133256	156.4166	3.189767318	22.22112613
TCGA-B6-A0IE	0.090911994	0.016954142	15.9190433	0.037264688	2.707785567	31.75665976	0	10.98022586	1.157592278	15.67612939
TCGA-E2-A152	0	0	11.1585514	195.2501697	2.251461131	19.99198127	0	53.82048531	3.228575724	22.53612462
TCGA-BH-A18S	0.025317244	0	8.973418503	0.215851995	7.371087938	8.33372719	0	34.90904212	2.625799991	7.363262855
TCGA-GM-A3XN	0	0	15.18998482	8.017396158	11.95767728	19.87538737	0	14.5793485	16.64038914	34.79827394
TCGA-AO-A03N	0.048186768	0.172537564	11.02708202	3.413090794	2.006572283	13.70579005	0	36.6507659	1.218790743	17.40558401
TCGA-V7-A7HQ	0.288485357	0.112277261	4.295096933	3.491965306	7.652229117	7.59473054	0	87.6847928	0.835806087	12.38838844
TCGA-BH-A0DG	0	0	16.56038862	26.40185852	5.417467608	30.00367242	0.040071929	73.36654986	9.329612973	46.84690043
TCGA-A2-A0D0	0	0.020752874	6.29361797	16.80426556	4.690241034	17.19478903	0.019017977	161.6104771	3.619647225	185.7600593
TCGA-BH-A0DV	0	0	9.990036279	1.134276567	4.742481796	21.9775072	0	25.28183018	8.447842006	38.78909589
TCGA-B6-A408	0.008730971	0	18.23509508	0.395100813	9.283385484	8.44613002	0.03581084	39.13643258	0.875824772	22.29446744
TCGA-B6-A0RG	0.095695111	0.160615293	8.125225507	22.15836076	2.679779762	14.03518132	0	782.0794734	1.118502392	11.66861778
TCGA-AO-A03R	0.013445317	0	13.486941	0.211630652	2.454522228	5.538100312	0.055147141	64.43306258	3.485027615	19.05310926
TCGA-B6-A0X5	0.024397362	0	17.60564546	4.740209262	5.403071086	1.791108236	0	169.0938654	0.762614312	4.577486612
TCGA-GM-A3XL	0.008105356	0.018138777	10.49205977	29.78972747	20.72939267	22.38007644	0.083112067	662.5969594	0.924864693	31.72545588
TCGA-E2-A14Y	0.011773123	0	8.327172032	13.02962	3.080428669	17.13326841	0.024144246	326.4579417	0.90894081	9.724543988
TCGA-AO-A03T	0.00897243	0	12.70041042	0.229493821	3.183876752	34.67804374	0	127.8004784	1.827415139	13.53584887
TCGA-BH-A0B5	0	0	18.25007901	0.300400153	5.378706822	19.88970979	0.071569258	42.6836812	8.751837346	37.32322014
TCGA-E2-A1IG	0	0.021239374	31.51375655	9.878227864	2.349375541	32.92665415	0	267.6289981	3.735102587	16.91662202
TCGA-AO-A12E	0.013565893	0	32.14553785	0.200183002	4.686275383	18.79921722	0	827.762374	16.20235217	21.54161324
TCGA-GM-A2DF	0	0	8.348080031	37.39015788	8.131542144	22.02760792	0.08740748	34.09447994	4.71635015	70.86507249
TCGA-BH-A0DX	0	0	19.02334647	2.10787113	11.7597559	64.90742113	0	205.9928522	8.853662103	46.37371131
TCGA-B6-A40C	0	0.153075647	11.11191163	5.430393553	8.13278453	15.84273936	0.350697118	49.5691605	8.331933372	27.57174943
TCGA-AO-A0JM	0	0	41.96172622	44.43609087	4.463404822	17.73200138	0	315.3340649	3.620382421	28.32875664
TCGA-AO-A0JD	0.018020904	0.060492804	99.81813919	7.70289367	3.486287613	6.11149693	0	505.7019858	1.378386791	12.30810729
TCGA-A2-A0ES	0	0	14.45373735	0.099016232	5.187256731	13.85104708	0.018764981	20.18350089	8.852521585	44.77541586
TCGA-GM-A4E0	0	0	15.23484285	0.289195749	14.66985969	14.37711241	0	125.033325	22.01430656	69.54222621
TCGA-BH-A1FN	0	0	22.51793956	10.03744311	3.522535051	12.11004948	0	120.1713762	2.239855273	16.58303165
TCGA-GM-A2DH	0	0	37.19501854	7.62408223	9.019189312	27.78174417	0.028871189	27.12553718	2.062826289	20.39534741
TCGA-BH-A0BO	0	0	18.94048281	1.643762998	4.533465379	26.73703188	0.032948851	103.4762762	21.13574859	38.97903571
TCGA-BH-A18M	0	0	20.62857256	1.047365506	6.839203116	6.782075044	0	300.1392884	12.0940319	25.41306972
TCGA-AR-A254	0	0	23.50786616	14.5655713	8.791296823	16.26138413	0.026323543	190.8292774	3.306343082	47.54390821
TCGA-AR-A252	0.00732426	0	28.73477238	0.252185045	7.007964188	11.03481372	0.030041091	451.6746633	16.00627303	31.55059354
TCGA-B6-A1KI	0.013426272	0	12.97438688	0.501910868	6.428971977	9.970161798	0	68.55878395	11.92418295	7.280717241
TCGA-E2-A1L8	0	0	11.45777528	3.473226641	3.778492061	11.98621245	0	267.4918533	10.74718861	16.3433646
TCGA-A2-A04T	0	0	8.528012224	15.11740877	4.7368982	26.69624862	0.016103525	13.16589295	1.443155061	16.60127018
TCGA-BH-A0BQ	0	0	9.567966913	6.170961582	6.907055683	18.74085805	0	85.99702751	6.019423375	24.24419568
TCGA-BH-A0BZ	0.00733382	0.098473045	21.93101456	79.55640622	9.867225015	14.85617018	0.030080302	91.36626732	1.583011006	37.46489212
TCGA-A2-A0ER	0.006718202	0	22.03561896	0.984752017	6.140854657	8.991265123	0	146.3922573	1.278039371	7.02489159
TCGA-BH-A1FE	0.00781246	0	18.28396954	1.70619367	2.859101831	7.89257501	0.064086973	184.9733273	3.831668256	100.7284354
TCGA-AR-A250	0	0	27.44793193	33.73077373	5.110656035	13.01543901	0.013067657	360.5511592	3.167418172	28.47399276
TCGA-AR-A0TS	0	0	9.767665211	4.972208439	5.76472883	7.674673442	0.034436361	56.09642701	8.434123293	31.13360067
TCGA-BH-A0BL	0.007329024	0.016401443	10.38499884	252.3635219	4.878685683	20.20317956	0.060121268	71.43678077	15.80925656	47.59703861
TCGA-B6-A402	0.027080184	0	10.3790324	1.900341633	5.58813615	26.09701851	0.018511957	49.97575818	2.072931926	61.94085436
TCGA-GM-A2DD	0.296822309	0	6.235800405	4.428679251	8.20625613	28.81029172	0	226.1487068	1.852073538	38.49281881
TCGA-AR-A0TV	0	0	58.19218525	6.49065571	5.846567758	11.82101288	0	205.1970215	1.127781847	16.49827751
TCGA-A2-A0CT	0.010674207	0.047775087	20.2297111	3.612281603	3.180800581	14.75732878	0.021890595	40.12709034	0.734232301	13.93761546
TCGA-BH-A0BP	0	0	13.09284499	2.025202973	4.864175489	7.542020787	0	561.7741247	31.86201965	33.2974836
TCGA-E2-A1LB	0.00999648	0	11.67407351	12.66632153	3.906261812	6.065889492	0.020500718	439.2132881	1.409251426	13.00694288
TCGA-E2-A14T	0	0	17.75009749	0.354386378	6.473858986	38.94747552	0	223.3698838	3.267624012	30.75311407
TCGA-AR-A24T	0.007838141	0	13.58914398	2.552281646	2.640628633	33.14574981	0	31.06337618	4.608061702	30.60182267
TCGA-AR-A1AU	0	0.019779584	28.41111734	1.139042991	5.392290742	12.55829198	0.036252105	143.4475932	9.011826399	33.08528922
TCGA-E2-A1AZ	0	0	11.60926754	3.977069463	5.988532928	10.72792672	0	15.37322013	3.648063593	65.32967048
TCGA-BH-A0BR	0	0	35.14765153	53.66971883	5.28881021	11.67041847	0.020086698	481.7487624	4.514327021	54.48807248
TCGA-AO-A0JE	0.044930301	0	14.64556451	195.0301495	5.313241554	7.677071739	0.092142777	302.5082242	6.395206079	12.32961733
TCGA-A2-A0CS	0.033131563	0	9.327334802	3.139829425	3.305116403	9.944533508	0	279.6997912	7.139605243	23.54244615
TCGA-B6-A0I1	0	0	6.858598974	0.42017726	6.476186539	29.03585782	1.253478995	69.91243707	1.130484151	143.3275786
TCGA-E2-A1IE	0	0.014103181	34.94898551	0.46497545	3.86635002	49.56173788	0	102.7452488	3.020883481	6.181178561
TCGA-AR-A24U	0	0	11.79033486	83.48486469	6.463325303	16.21440666	0.179588137	357.1775945	10.77795922	52.05897144
TCGA-BH-A0BT	0.009151452	0	12.07311746	4.861511702	6.999522651	6.236860591	0	132.5896775	1.216355677	12.10984588
TCGA-BH-A0BW	0	0	10.401635	2.890129242	6.200873204	33.52510922	0.019006074	45.40429539	2.760764466	37.25740299
TCGA-AO-A12C	0.009253976	0	8.105222659	2.958688671	3.548859926	5.14037728	0	539.2034847	3.981695243	19.74103576
TCGA-BH-A0DE	0	0	10.93900706	1.153139968	3.580754685	20.93017689	0	439.0011981	18.51816489	13.8211447
TCGA-BH-A0DL	0	0	7.473482244	70.39576406	10.49193063	24.10044302	0.014596276	39.10896819	0.471724546	34.5841266
TCGA-AR-A1AJ	0	0	13.76802761	18.35271091	12.10858556	28.10175161	0.06124721	31.52991975	7.605517641	64.59049771
TCGA-A2-A04Q	0	0	6.858749251	35.62594499	13.3993023	10.47025798	0.036540144	12.69292984	3.906576757	44.60690945
TCGA-AR-A251	0.009755162	0	18.04878157	5.671651424	3.991301135	25.67738937	0.010002913	58.91486975	6.814998476	32.45035772
TCGA-AR-A24N	0	0	17.06056608	0.498840235	6.135492641	22.59136297	0.085472082	187.4365938	2.604275642	7.538849552
TCGA-BH-A0DT	0.009751007	0	13.99821866	14.7246638	7.80827845	16.76253974	0.019997303	82.99089562	9.350037582	18.33223824
TCGA-AR-A24Z	0	0	24.6889422	4.811700175	2.086246119	4.399878497	0	46.72771965	5.494818699	10.09131985
TCGA-GM-A2DB	0	0	25.57319587	6.179445353	7.430835349	6.656325111	0.031267035	216.7062672	0.939484951	16.3958129
TCGA-B6-A0WV	0	0	48.82293497	2.269218786	2.529325761	23.03825497	0.024510574	491.1295032	1.913972464	6.544930914
TCGA-A2-A0EQ	0.00955859	0	13.1378972	2.877417087	11.52829245	14.10920981	0	111.7622389	0.517091549	23.59127787
TCGA-AO-A03L	0	0.036733582	27.90816103	2.123443425	4.747481159	3.935086477	0	268.814823	4.244346537	23.99304268
TCGA-A2-A0EO	0.007982054	0	13.62186792	2.473504778	4.525079681	18.36289282	0	233.0913202	3.964890291	26.06816276
TCGA-B6-A0RL	0.040886125	0.329392974	96.19035254	0.217198717	2.803808625	3.926005496	0	176.2904534	0.512673231	2.72543915
TCGA-BH-A0B0	0.018247663	0	11.77811438	1.992589185	4.762784872	31.26208162	0	143.2168246	13.04371228	31.66891549
TCGA-AO-A03O	0	0	54.15610806	1.453841063	5.260429437	7.768322115	0	1089.175281	2.071678824	30.84269382
TCGA-BH-A0B6	0	0	9.5780391	1.052763286	5.770289131	58.41934461	0	15.9549005	1.209658908	42.73749768
TCGA-BH-A0DD	0	0	26.5838306	2.616100735	3.371996584	7.30585623	0	149.0447872	3.010973478	10.82642701
TCGA-BH-A0E9	0.009037566	0	20.94839682	0.160033724	4.636612039	30.50851863	0	13.07240536	10.66202845	24.14575023
TCGA-AO-A1KR	0	0	4.966962942	15.97403713	5.925697153	5.024330974	0.107161299	86.75815851	1.045996399	99.88252288
TCGA-AO-A12D	0	0	9.484871834	46.12511016	5.438714449	8.379425235	0.085187146	162.9179153	2.52242613	27.27748751
TCGA-BH-A1ET	0.092386198	0.024323387	15.88386828	0.155039985	3.603612009	16.06813711	0.011145002	49.39760101	5.984924619	6.640026207
TCGA-A2-A3XT	0	0	20.81194274	13.16877248	19.65063626	73.82915666	0.030250536	29.5250763	1.597254319	32.67057919
TCGA-BH-A204	0	0.011846904	16.9526545	0.182273941	1.654452957	1.159042637	0	160.89417	2.755695671	4.522057939
TCGA-GM-A2DC	0.040106106	0	17.08424826	0.092060819	2.629148586	37.08665292	0	126.0637691	2.076227767	13.81585124
TCGA-E2-A106	0.527806583	0.058090097	9.859418792	0.1447043	6.011272093	30.18136591	0	258.3132716	7.619447718	3.97274387
TCGA-AR-A24X	0	0	16.53334569	3.558697924	4.383784255	23.27025134	0	146.537521	8.759312133	6.771223114
TCGA-AR-A0U2	0.107180083	0.018450435	28.48308237	2.335881316	3.27104688	3.88337441	0.016908018	189.8327861	1.596478538	17.44949383
TCGA-BH-A0B7	0.017089891	0	23.71638969	4.034949211	4.804001065	13.77880599	0.140191357	159.6311261	9.969124475	25.64502536
TCGA-AR-A24O	0.016239002	0	15.38564678	1.813187613	6.265772174	11.10406408	0	36.03456653	15.28907968	28.67209576
TCGA-GM-A2DI	0.040704685	0	12.46670111	1.461587469	6.447638291	10.72348078	0	42.79717318	4.797742612	37.33177095
TCGA-AR-A24V	0.006897815	0	12.56364849	5.421830006	2.427054115	6.995439312	0	70.45731014	4.538362177	38.68345398
TCGA-B6-A401	0.008152189	0.036487163	7.306258472	2.165337181	6.963663232	13.92404211	0.016718457	67.66260653	5.584171633	21.53157614
TCGA-GM-A2DO	0	0.054654706	14.31104134	0.216232883	17.80262812	22.65793934	0	6.126015855	0.559974569	31.06968405
TCGA-AR-A0U4	0	0	13.58595606	71.97831352	11.74620966	65.7066659	0.07129961	31.86073336	3.529582771	66.64230179
TCGA-AR-A1AO	0.037241684	0	14.2040068	35.5596231	25.16948309	107.6058857	0.015275002	186.5065778	3.581034249	67.82290243
TCGA-AR-A0TT	0	0	32.76078118	122.4816686	13.21303782	15.92591627	0.022068466	107.4005419	2.471182763	46.55990442
TCGA-PE-A5DE	0	0	12.73424138	3.008315775	10.53365612	34.09148968	0	49.86679231	4.296808573	20.66260886
TCGA-GM-A2DK	0.01011683	0.045280406	18.10718941	15.64532259	6.769036089	29.16971939	0	155.6373514	8.61348497	95.547519
TCGA-AC-A2FK	0.033485617	0	16.06315008	0.032941688	6.127313936	22.95151133	0	51.61433833	10.45096051	23.65781924
TCGA-AR-A24R	0.007021193	0	14.72216699	9.062171235	7.099210951	7.663385689	0.014399017	282.6778941	4.157960734	9.713981521
TCGA-E2-A1B1	0.004839289	0	23.81421318	2.189913562	5.86133067	22.83484975	0.029773152	42.15446876	6.431223726	26.50425671
TCGA-A2-A04U	0	0	3.943504819	4.932565673	3.413386038	49.34699041	0	68.56471313	1.141541741	71.27400682
TCGA-A2-A0CQ	0.055418162	0.053150972	6.709749618	0.334896094	6.708505549	19.80228599	0.064943552	34.36560943	3.202172098	5.90530104
TCGA-BH-A0C3	0.01010985	0.022624583	57.66248346	1.103964799	7.097181416	9.931092128	0	902.3435131	26.96534927	34.02731922
TCGA-BH-A1F5	0.033265402	0	12.16453418	1.799877754	1.727973607	7.553365017	0	306.3929807	6.314847256	4.826880491
TCGA-B6-A0RT	0.00844019	0	20.47314333	0.655944108	13.49558931	21.24831147	0.051927261	14.1057761	3.51966902	37.32969263
TCGA-BH-A18K	0.016886537	0.056684946	10.27395444	8.422404729	4.52664249	8.996114471	0.121207812	172.6848504	6.67438393	25.056531
TCGA-BH-A0C7	0.02625619	0.044068559	35.60752129	0.458477063	5.747377509	18.39722748	0	105.7049023	3.452187863	16.49590872
TCGA-AR-A0TQ	0.032727014	0.073238977	19.58493015	4.436527229	6.352289664	13.0634568	0.026846541	485.4741376	1.443314875	22.73913143
TCGA-BH-A1EO	0	0	16.99257139	102.7156335	4.358046655	20.84543274	0	91.61702214	4.517098241	30.74322326
TCGA-A2-A0CP	0	0	7.161978091	0.97587855	4.119904526	8.645224929	0.029062445	127.8597719	2.947196258	32.78171751
TCGA-AR-A256	0	0	14.56998123	36.78954092	3.430863055	41.33587728	0.045841925	25.63257813	9.387001681	45.73016152
TCGA-AR-A1AP	0	0	20.78070006	3.594664039	4.126675539	12.02705197	0	463.8889808	2.917837114	22.6476805
TCGA-AR-A24L	0.030701377	0.219858728	12.85872989	16.87121382	2.236636952	15.56993924	0.012592438	94.23787488	4.31602049	13.87145474
TCGA-AO-A03P	0	0	6.924752127	0.528037104	3.107284006	3.331694007	0	137.6436742	6.768090914	6.671778046
TCGA-AR-A1AN	0	0	34.05545603	49.67014688	6.013319415	13.18086375	0	391.4904724	8.825328897	32.24280167
TCGA-AR-A24M	0	0	8.479181555	4.352330924	6.101812991	10.05410134	0	46.98790619	5.749792957	8.080432554
TCGA-AO-A1KP	0	0	13.83047373	1.791397511	3.510073198	20.87684144	0.032193515	17.89797617	1.4776984	6.597009921
TCGA-B6-A0IH	0	0	22.54893925	0.515029457	3.701335163	28.54603918	0	6.156635726	7.875249832	44.83788184
TCGA-AR-A1AL	0	0	18.81378503	0.745591434	4.256042158	13.73174256	0.052392193	12.35457151	14.80574602	28.55807499
TCGA-AR-A24S	0.01393426	0	26.95523467	64.40664613	12.30785235	23.25219713	0.014288146	75.55696511	4.399260552	50.86343762
TCGA-AO-A12B	0.553352626	0.091728457	16.19894507	0.070565724	5.485050089	18.36793928	0.021015038	66.99983686	1.839257725	5.431779449
TCGA-AR-A0TW	0	0	14.26774186	7.017927911	12.51279062	5.163924744	0	256.0604246	1.571180626	19.62362552
TCGA-A2-A0CV	0	0	15.03351289	0.28041756	5.727743633	15.53339901	0	45.29100364	6.169592175	26.89972083
TCGA-A2-A0CL	0	0	16.18834531	1.386189453	9.048755909	5.99432933	0.098963297	83.88573501	4.712753139	35.46484705
TCGA-A2-A0ST	0	0.023184945	8.031265072	0.621709606	11.48968762	31.28504866	0	25.58636434	2.291942962	38.44166133
TCGA-AR-A1AQ	0	0	7.966885442	52.10740415	11.30360475	33.58318802	0.130843191	18.0973556	3.22060011	25.04079151
TCGA-B6-A0RS	0	0	12.57373647	87.24333584	6.717615644	19.59498051	0	88.83306359	2.896106783	18.29258274
TCGA-AR-A24Q	0	0	12.96353427	13.20212535	3.094855742	31.82318179	0	89.29420884	11.31104935	23.74469375
TCGA-B6-A1KF	0	0	3.634436237	2.398783051	2.047746238	5.848728148	0	124.8042112	2.365281633	5.280336869
TCGA-GM-A2DN	0	0	8.771372816	1.030317483	6.359942373	67.77217994	0	97.7857041	4.238539605	13.89007091
TCGA-A2-A0EM	0.008647688	0	10.67076004	0.884750701	4.62884259	21.16954108	0.017734624	124.1501265	6.808094277	13.71868463
TCGA-A2-A04W	0	0	13.30385083	1.134554888	2.285176331	12.23327759	0	157.5999743	1.660647877	19.1144661
TCGA-AO-A12A	0.008718855	0.058535133	19.87762763	1.440974521	5.080698025	16.6818915	0	131.0710211	13.96095293	17.25623091
TCGA-E2-A1LI	0.048351346	0.015457755	5.089488653	65.10418609	5.746738253	31.56555361	0.042496557	40.52374037	3.633968225	9.614407017
TCGA-B6-A40B	0.015031008	0.016818761	10.59820703	12.21393782	3.75291745	15.63923744	0	20.26122435	3.599864632	20.1480283
TCGA-AR-A1AK	0.04134595	0.04626354	26.8274691	0.183034532	5.939368948	25.69993135	0	114.8353375	5.84910287	27.60820882
TCGA-A2-A25E	0.008004684	0	26.97361501	0.937084392	3.791857522	21.2076202	0	304.6922386	2.605348209	11.93548485
TCGA-GM-A2DM	0.00918094	0	11.06858036	3.648850402	5.750330745	19.79679648	0.018828213	140.3635931	2.192219053	16.04210459
TCGA-E2-A1LH	0	0.03544725	9.604309631	57.03156683	7.110563577	93.01812412	0.097451806	22.7338778	6.789784988	44.42111022
TCGA-AO-A128	0.006833027	0.015291462	14.23886431	0.47726438	23.87606099	22.34295325	0.07006564	69.34111042	7.198316837	180.6981284
TCGA-Z7-A8R6	0	0.04101337	34.19750407	4.480263085	6.068467816	14.10939679	0	147.3628442	4.765113718	11.84618176
TCGA-A2-A0EP	0	0.016970305	14.01127797	8.884910623	18.01615899	34.36358667	0.062206492	146.5023794	14.50746929	84.26794727
TCGA-A2-A25A	0	0	14.55350876	0.975765944	4.982099597	14.75650525	0.034091672	8.27546402	8.012220339	29.50760974
TCGA-A2-A0CR	0.009690768	0	11.03956682	0.190667097	12.56604688	30.72405636	0	10.68980306	2.095232074	57.1625359
TCGA-A2-A0CW	0.02211199	0.148451631	34.3585842	5.213423687	10.17834482	5.200402142	0.01511571	423.9136705	1.748079665	12.12567257
TCGA-AO-A129	0.009134022	0	7.722432134	73.41277615	6.173933794	82.62193976	0.149855952	79.28145255	3.419597434	32.08047475
TCGA-AR-A1AI	0	0	7.235040167	3.80243184	8.710139359	54.74669236	0.053680108	26.40767003	5.015411069	58.06768087
TCGA-AO-A126	0.008539466	0	9.377621824	0.411636957	2.935315818	34.03102449	0	57.42319727	1.840191464	31.77683642
TCGA-GM-A3NW	0.411707652	0.102372265	76.87881061	0.063003113	4.032767127	125.8398862	0	33.7157803	5.831080284	12.85331523
TCGA-BH-A42U	0.007669692	0	14.49934125	0.807326541	8.315630983	28.42221642	0.015728955	9.339118368	7.453226171	32.44194463
TCGA-AR-A0TP	0	0	7.38715992	3.403617939	1.507288923	15.9426857	0	67.64824129	7.903714015	24.13758343
TCGA-A8-A08T	0.008183092	0	9.938040365	2.970512193	2.438474725	16.36389038	0	67.23292985	7.355542948	18.44267952
TCGA-AO-A125	0	0	4.230780186	0.073146673	14.29307054	4.118147898	0	123.6309568	2.778689592	5.819816755
TCGA-B6-A0WY	0	0	18.45940424	4.99759713	5.496547992	22.00305363	0	131.9063824	6.093156882	23.88687326
TCGA-BH-A1ES	0	0	9.027356886	6.314356906	2.984390893	1.670831332	0	136.9832277	2.040151397	8.966710274
TCGA-AR-A0U3	0	0.031853878	9.374433665	13.54067918	3.730396164	8.073115962	0.029190961	111.7000123	3.587460906	10.98641621
TCGA-BH-A1FC	0	0	16.1900683	38.73562873	6.396307859	21.76953197	0.096131505	74.46677686	1.76191482	26.03296766
TCGA-AO-A124	0	0	2.126720001	11.67274966	3.25003589	21.02882754	0.042172736	37.21716414	5.093237837	3.649161527
TCGA-GM-A2DL	0	0	34.30026224	119.5370992	7.02626698	12.26284675	0.021857183	553.6451514	6.935923114	47.47976212
TCGA-BH-A1FB	0.007191866	0	10.70655173	0.608453799	4.415339503	15.29751204	0.029498068	79.66037923	5.587244586	29.81742702
TCGA-A2-A04R	0	0	8.777883281	1.508105141	4.800227143	15.96884329	0.017563579	159.8004768	3.96108291	9.4059495
TCGA-AR-A1AH	0	0	1.857880117	9.914602682	4.598000335	12.92293127	0.193163895	12.21224053	0.967848356	60.00416543
TCGA-B6-A0IM	0.00631644	0	17.33355043	21.28239471	2.951620967	4.27602868	0.012953715	13.0471474	3.928427472	18.87013687
TCGA-B6-A0IP	0	0	13.28015703	4.046495476	5.215689419	37.5267953	0.028790278	314.4030831	5.993847657	11.51551631
TCGA-B6-A0IB	0	0	21.99132552	0.647132985	5.586567738	19.4533602	0	90.25659198	2.95313745	7.581436412
TCGA-B6-A0X0	0	0	12.53764815	3.505931146	16.17051431	34.66982601	0.031776786	168.2232333	5.670521725	3.935331676
TCGA-BH-A209	0	0	32.82284134	28.97654385	10.65674001	10.62563555	0.073361827	80.60903708	1.490474456	17.66322405
TCGA-3C-AALI	0.027034397	0	33.80583613	3.470681385	5.669225783	6.059493203	0	289.7327861	1.554491575	19.00032963
TCGA-A2-A0EN	0	0	8.947825424	1.167527719	5.338561217	14.99991543	0	104.1453624	13.14286235	39.84956517
TCGA-A2-A0CK	0	0	27.82412845	0.171957963	5.285166793	17.8797979	0	41.63741257	9.120292143	26.23372157
TCGA-B6-A1KN	0	0	31.56666139	6.685232417	3.401878695	46.27877082	0.014177427	323.0432169	3.14168447	12.21133396
TCGA-AR-A2LE	0.010168331	0	43.08354136	2.980941667	4.508130475	13.3576893	0	149.1197471	3.364210905	8.786758384
TCGA-B6-A0RQ	0	0	8.732811318	0.084043532	4.973978789	20.97512732	0	43.37181708	7.089573888	20.06857663
TCGA-B6-A0IQ	0.006822735	0	1.951647233	1.328957945	5.320487027	25.4342868	0.251856388	26.46958029	1.498358111	42.0038174
TCGA-A2-A04N	0	0	7.353779257	1.046891993	4.067032658	6.949840617	0	94.93296662	1.999081275	19.57816822
